miniWiper Concatenated Data File
Logger:             5958-292374
Concatenation Date: 2019Jun14 16:04:02 EDT
Wipe Type: 1 Scrub: 0 Angle: 45 (deg)
Timeout: 10 (second)  Threshold: 200 (mA)


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Wipes Completed,     Wipe Time,  Forward Start Current,  Average Current,  Reverse Start Current,  Final Current,  Source Resistance
                  (Second),                        (none),                        (none),        (Volt),       (deg C),           (none),      (second),                   (mA),             (mA),                   (mA),           (mA),              (Ohm)
                1557943200,           2019-05-15 18:00:00,           2019-05-15 14:00:00,      3.410000,     15.403000,             2492,           5.8,                   87.0,             72.5,                   87.0,          233.7,                1.0
                1557950400,           2019-05-15 20:00:00,           2019-05-15 16:00:00,      3.420000,     15.664000,             2493,           5.9,                   86.9,             76.0,                   86.9,          231.6,                1.0
                1557957600,           2019-05-15 22:00:00,           2019-05-15 18:00:00,      3.370000,     15.403000,             2494,           5.7,                   89.4,             71.9,                   89.4,          214.1,                0.7
                1557964800,           2019-05-16 00:00:00,           2019-05-15 20:00:00,      3.410000,     15.403000,             2495,           5.7,                   86.0,             72.6,                   86.0,          201.4,                0.9
                1557972000,           2019-05-16 02:00:00,           2019-05-15 22:00:00,      3.410000,     16.185000,             2496,           5.9,                   87.5,             76.5,                   87.5,          229.1,                0.9
                1557979200,           2019-05-16 04:00:00,           2019-05-16 00:00:00,      3.410000,     15.664000,             2497,           5.8,                   88.1,             73.4,                   88.1,          231.3,                1.0
                1557986400,           2019-05-16 06:00:00,           2019-05-16 02:00:00,      3.410000,     15.403000,             2498,           5.9,                   87.4,             77.0,                   87.4,          224.5,                0.9
                1557993600,           2019-05-16 08:00:00,           2019-05-16 04:00:00,      3.410000,     15.924000,             2499,           5.8,                   88.1,             73.2,                   88.1,          231.6,                0.9
                1558000800,           2019-05-16 10:00:00,           2019-05-16 06:00:00,      3.410000,     14.882000,             2500,           5.9,                   87.4,             77.0,                   87.4,          221.4,                0.9
                1558008000,           2019-05-16 12:00:00,           2019-05-16 08:00:00,      3.370000,     15.403000,             2501,           5.8,                   90.8,             72.7,                   90.8,          232.2,                0.7
